workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP,SPEC_speed_score
538.imagick_r,795936469805,127029600,2493433853930,17792720270,905758220,625,277133,497.583,3.79,2772.447,1.41,1.413,1.02419588
538.imagick_r,802781460524,127138316,2512213839098,18075985130,925831376,631,280102,484.913,3.78,2731.58,1.42,1.413,1.02419588
538.imagick_r,809628713646,127261074,2530966072196,18361461820,946068661,639,283423,473.03,3.77,2692.99,1.43,1.413,1.02419588
538.imagick_r,816477120734,127363269,2549723024715,18646463344,966338591,644,286680,461.883,3.76,2656.263,1.44,1.413,1.02419588
538.imagick_r,823320493726,127510114,2568453876044,18931779380,986611606,650,289859,451.413,3.75,2620.523,1.44,1.413,1.02419588
538.imagick_r,830164916738,127642113,2587178229055,19218119112,1006942746,657,293026,441.563,3.74,2586.007,1.45,1.413,1.02419588
538.imagick_r,837007990590,127742876,2605806145334,19512736075,1027800688,665,296294,432.29,3.73,2551.41,1.46,1.413,1.02419588
538.imagick_r,843854791189,127868978,2624463254365,19806674285,1048481871,670,299491,423.55,3.72,2518.347,1.47,1.413,1.02419588
538.imagick_r,850701624203,128003209,2643606393964,20059278416,1066708083,677,302793,415.143,3.72,2490.647,1.48,1.413,1.02419588
538.imagick_r,857546863566,128136453,2662757152468,20310575916,1084843107,681,306148,407.12,3.71,2466.61,1.48,1.413,1.02419588
538.imagick_r,864394370068,128267412,2681797123245,20570543554,1103478773,686,309237,399.523,3.7,2442.897,1.49,1.413,1.02419588
538.imagick_r,871239170921,128377698,2700727333734,20840095045,1122686588,692,312368,392.367,3.69,2417.743,1.5,1.413,1.02419588
538.imagick_r,878082825039,128478079,2719581520364,21113974286,1142265899,696,315300,385.557,3.68,2392.82,1.51,1.413,1.02419588
538.imagick_r,884928053766,128591160,2738406779666,21391144632,1161923690,700,318512,379.083,3.67,2368.19,1.51,1.413,1.02419588
538.imagick_r,891773101120,128734906,2757186496595,21672600812,1181840913,706,321806,372.91,3.67,2344.367,1.52,1.413,1.02419588
538.imagick_r,898618567568,128869071,2775940761346,21953942113,1201798969,714,325074,367.02,3.66,2321.017,1.53,1.413,1.02419588
538.imagick_r,905463942201,128976631,2794643192271,22240917147,1222162589,723,328461,361.413,3.65,2297.467,1.54,1.413,1.02419588
538.imagick_r,912310066397,129083534,2813336485729,22528758140,1242651889,730,331552,356.057,3.64,2274.447,1.54,1.413,1.02419588
538.imagick_r,919155720004,129196811,2832024292910,22816202888,1263161830,737,334952,350.917,3.64,2252.25,1.55,1.413,1.02419588
538.imagick_r,926001967639,129337318,2850556719884,23117585009,1284225488,742,338150,346.003,3.63,2229.923,1.56,1.413,1.02419588
538.imagick_r,932846979294,129455992,2869156660072,23411829451,1305091685,747,341377,341.29,3.62,2208.4,1.56,1.413,1.02419588
538.imagick_r,939693726127,129554700,2887755415053,23706642423,1326031822,753,344551,336.767,3.61,2187.31,1.57,1.413,1.02419588
538.imagick_r,946540655345,129655036,2906303681162,24004311678,1347185427,757,347804,332.41,3.61,2167.11,1.58,1.413,1.02419588
538.imagick_r,953387955499,129768073,2924797603262,24310365500,1368682639,764,350984,328.24,3.6,2146.433,1.58,1.413,1.02419588
538.imagick_r,960232950830,129885154,2943454502289,24601608323,1389273648,769,353971,324.2,3.59,2127.617,1.59,1.413,1.02419588
538.imagick_r,967078125152,130007438,2962096079265,24892730822,1410028560,772,357235,320.287,3.59,2110.477,1.6,1.413,1.02419588
538.imagick_r,973919767300,130111926,2980359495125,25219643459,1432735008,779,360381,316.573,3.58,2090.29,1.6,1.413,1.02419588
538.imagick_r,980761307962,130211716,2998613712300,25548078499,1455509984,784,363522,312.983,3.58,2070.757,1.61,1.413,1.02419588
538.imagick_r,987605456418,130315074,3016576813541,25899295440,1479733462,789,366462,309.553,3.57,2049.76,1.61,1.41,1.02419588
538.imagick_r,994449611259,130431208,3034317666358,26268187149,1504997808,795,369450,306.27,3.56,2027.547,1.62,1.41,1.02419588
538.imagick_r,1001295454243,130529209,3052043306597,26635034624,1530312362,799,372742,303.097,3.56,2005.28,1.62,1.41,1.02419588
538.imagick_r,1008141301285,130616013,3069639396633,27009655418,1556335078,806,375870,300.05,3.55,1983.333,1.63,1.41,1.02419588
538.imagick_r,1014989270540,130725149,3087337326045,27376844038,1581790576,811,379074,297.1,3.55,1962.167,1.63,1.41,1.02419588
538.imagick_r,1021834257792,130837423,3104911164832,27755371481,1607720482,817,382056,294.24,3.54,1941.597,1.64,1.41,1.02419588
538.imagick_r,1028680134108,130946562,3122660859371,28120765133,1632981325,822,385190,291.453,3.54,1921.87,1.65,1.41,1.02419588
538.imagick_r,1035522138794,131069461,3140358827310,28490810214,1658183631,828,388351,288.743,3.53,1903.217,1.65,1.41,1.02419588
538.imagick_r,1042360990411,131172995,3158088862927,28858071090,1683458494,833,391497,286.11,3.53,1885.163,1.66,1.41,1.02419588
538.imagick_r,1049200370663,131306516,3175882827310,29220837610,1708030816,838,394537,283.55,3.52,1867.92,1.66,1.41,1.02419588
538.imagick_r,1056045420024,131436311,3193646016328,29587851408,1733242230,845,397667,281.05,3.52,1851.38,1.67,1.41,1.02419588
538.imagick_r,1062892221891,131533168,3211233597866,29968805950,1759359627,851,400526,278.647,3.51,1834.097,1.67,1.41,1.02419588
538.imagick_r,1069739111144,131653321,3228924438810,30341350976,1784862972,857,403296,276.307,3.51,1817.177,1.68,1.41,1.02419588
538.imagick_r,1076585799099,131768780,3246808482473,30696439619,1809436143,865,406181,274.017,3.5,1802.023,1.68,1.41,1.02419588
538.imagick_r,1083428211258,131864622,3264748205584,31045367020,1833705751,872,409063,271.783,3.5,1787.987,1.68,1.41,1.02419588
538.imagick_r,1090276362028,131963971,3282782343260,31383756454,1857517262,880,411871,269.617,3.49,1773.873,1.69,1.41,1.02419588
538.imagick_r,1097116962930,132114408,3301358493616,31677567327,1878405915,888,414930,267.463,3.49,1763.48,1.69,1.41,1.02419588
538.imagick_r,1103959397053,132247267,3319912100466,31975161361,1899579962,897,418217,265.36,3.48,1753.97,1.7,1.41,1.02419588
538.imagick_r,1110805031168,132400013,3338171590210,32297920300,1922308377,908,421444,263.333,3.48,1743.01,1.7,1.41,1.02419588
538.imagick_r,1117652288572,132498573,3356412776576,32621063315,1945165039,913,424490,261.36,3.47,1732.653,1.71,1.41,1.02419588
538.imagick_r,1124495770069,132600039,3374862150679,32929206080,1966940721,920,427686,259.443,3.47,1721.927,1.71,1.41,1.02419588
538.imagick_r,1131339855163,132729218,3393539264784,33216718254,1987525253,926,430971,257.55,3.46,1713.143,1.72,1.41,1.02419588
538.imagick_r,1138183604047,132855136,3412405693469,33489608530,2007171877,934,434262,255.683,3.46,1705.407,1.72,1.41,1.02419588
538.imagick_r,1145026164015,132959689,3431124739357,33772233586,2027492373,940,437320,253.873,3.45,1697.88,1.73,1.41,1.02419588
538.imagick_r,1151871308741,133069664,3449690152225,34068695387,2048638146,945,440394,252.117,3.45,1689.81,1.73,1.41,1.02419588
538.imagick_r,1158715353248,133216024,3468186423121,34371186682,2070045373,955,443695,250.403,3.44,1681.31,1.73,1.41,1.02419588
538.imagick_r,1165559549723,133357711,3486720160556,34669826909,2091307659,962,446836,248.73,3.44,1673.217,1.74,1.41,1.02419588
538.imagick_r,1172406126168,133489145,3505226517698,34972510079,2112827834,968,449818,247.093,3.44,1665.187,1.74,1.41,1.02419588
538.imagick_r,1179249759529,133611407,3523519584712,35292041018,2135242987,978,452787,245.517,3.43,1656.26,1.75,1.41,1.02419588
538.imagick_r,1186094963034,133712136,3541869426241,35606621986,2157464371,985,455679,243.977,3.43,1647.713,1.75,1.407,1.02419588
538.imagick_r,1192940672361,133840765,3560246415075,35920128038,2179554307,992,458548,242.467,3.42,1639.167,1.76,1.407,1.02419588
538.imagick_r,1199783145416,133981344,3578338285285,36258513174,2202893835,998,461318,240.997,3.42,1630.38,1.76,1.407,1.02419588
538.imagick_r,1206667973219,134098004,3596284794379,36606500509,2227040114,1005,464294,239.55,3.42,1620.527,1.76,1.407,1.02419588
538.imagick_r,1213558153528,134211017,3614635308916,36920440162,2249264413,1013,467524,238.127,3.41,1612.183,1.77,1.407,1.02419588
538.imagick_r,1220443996749,134328618,3632681673585,37256140880,2272917394,1020,470670,236.747,3.41,1603.853,1.77,1.407,1.02419588
538.imagick_r,1227334001208,134421211,3650351529720,37623304831,2298537205,1028,473933,235.403,3.4,1594.02,1.77,1.407,1.02419588
538.imagick_r,1234226491239,134535552,3667901315347,38003182578,2324744080,1033,476992,234.097,3.4,1583.453,1.78,1.407,1.02419588
538.imagick_r,1241113944867,134664166,3685443860821,38384617159,2350922694,1040,480127,232.823,3.4,1573.073,1.78,1.407,1.02419588
538.imagick_r,1248003561023,134754493,3703080215390,38761358066,2376748583,1047,483073,231.557,3.39,1563.263,1.79,1.407,1.02419588
538.imagick_r,1254875783952,155590179,3721154636354,39320685400,2394704920,1055,506229,230.2,3.39,1555.24,1.79,1.413,1.02419588
538.imagick_r,1261792228809,157082351,3742835526834,39581491961,2407158751,1062,521008,230.947,3.39,1556.5,1.79,1.433,1.02419588
538.imagick_r,1268772733625,157162941,3764829222816,39809190964,2419756775,1070,522998,232.303,3.4,1557.493,1.78,1.43,1.02419588
538.imagick_r,1275754529461,157280942,3786825665998,40037779218,2432358437,1073,524896,233.66,3.4,1558.48,1.78,1.43,1.02419588
538.imagick_r,1282733658377,157412572,3808816244903,40266561758,2444953539,1078,526832,235.013,3.41,1559.46,1.77,1.427,1.02419588
538.imagick_r,1289715580268,157484082,3830826939798,40494763791,2457556029,1082,528735,236.37,3.41,1560.43,1.77,1.427,1.02419588
538.imagick_r,1296698203516,157590419,3852839484353,40722910060,2470158364,1087,530592,237.72,3.41,1561.387,1.77,1.423,1.02419588
538.imagick_r,1303676107484,157728945,3874818647258,40951789790,2482739265,1093,532531,239.077,3.42,1562.34,1.76,1.42,1.02419588
538.imagick_r,1310657613006,157865073,3896811003625,41180534321,2495323997,1098,534344,240.427,3.42,1563.28,1.76,1.42,1.02419588
538.imagick_r,1317633976223,160145512,3918676616117,41437964597,2507851687,1109,536211,241.777,3.42,1564.22,1.76,1.417,1.02419588
538.imagick_r,1324656052923,160310445,3940930638729,41670223493,2520592029,1115,537892,243.133,3.43,1565.14,1.75,1.417,1.02419588
538.imagick_r,1331669907536,160425430,3963228504981,41901586905,2533358710,1119,539599,244.473,3.43,1566.047,1.75,1.417,1.02419588
538.imagick_r,1338696801477,160631029,3985522660717,42134405489,2546149840,1123,541270,245.823,3.43,1566.947,1.74,1.417,1.02419588
538.imagick_r,1345723391223,160806162,4007783733231,42367240666,2559004535,1127,542923,247.18,3.44,1567.793,1.74,1.413,1.02419588
538.imagick_r,1352754545436,160915088,4030085178766,42599467864,2571892693,1131,544625,248.53,3.44,1568.627,1.74,1.41,1.02419588
538.imagick_r,1359784045398,161072648,4052372330436,42833521163,2584705359,1136,546363,249.877,3.45,1569.477,1.73,1.41,1.02419588
538.imagick_r,1366812639503,161203545,4074678523452,43064040891,2597480232,1144,548702,251.227,3.45,1570.34,1.73,1.407,1.02419588
538.imagick_r,1373838693344,161354176,4096969262594,43294963191,2610252615,1150,551310,252.58,3.45,1571.197,1.73,1.407,1.02419588
538.imagick_r,1380869698652,161518405,4119272446274,43527449543,2623035650,1155,553206,253.93,3.46,1572.05,1.72,1.407,1.02419588
538.imagick_r,1387893986475,163931666,4141015466854,43823845666,2637825818,1164,556261,255.28,3.46,1572.857,1.72,1.407,1.02419588
538.imagick_r,1394893901643,181427658,4161417755570,44414092526,2641737758,1171,562643,255.813,3.46,1575.317,1.72,1.427,1.02419588
538.imagick_r,1401920686639,181964763,4184630425361,44474246091,2642587241,1177,564604,257.227,3.46,1583.627,1.71,1.427,1.02419588
538.imagick_r,1408943601408,182629614,4207802609602,44537265275,2643436602,1183,566493,258.64,3.47,1591.913,1.71,1.427,1.02419588
538.imagick_r,1415987535701,183175156,4231013739393,44597956749,2644290939,1188,568428,260.063,3.47,1600.247,1.71,1.427,1.02419588
538.imagick_r,1423024420911,183694081,4254225669661,44658181058,2645140010,1193,570531,261.483,3.47,1608.56,1.7,1.427,1.02419588
538.imagick_r,1430063178091,184239411,4277437899176,44718613366,2645975718,1200,572557,262.907,3.48,1616.897,1.7,1.423,1.02419588
538.imagick_r,1437105793771,184722845,4300672046275,44778670609,2646803948,1205,574451,264.327,3.48,1625.223,1.7,1.423,1.02419588
538.imagick_r,1444143016922,185365078,4323860255247,44840808741,2647642232,1212,576409,265.75,3.48,1633.537,1.7,1.423,1.02419588
538.imagick_r,1451174446789,188480240,4346940127347,44920656117,2648466249,1215,578255,267.17,3.49,1641.853,1.69,1.42,1.02419588
538.imagick_r,1457632943912,190064777,4369182893345,44991344807,2649293608,1221,580713,268.407,3.49,1649.09,1.69,1.42,1.02419588
544.nab_r,7110997942,2763198,9198038276,1842768369,136903763,15,27105,279.467,4.17,67.28,1.69,1.243,0.7815556788
544.nab_r,14225820375,9890045,20037127901,3182583378,196838399,22,35691,245.67,3.6,102.377,1.84,1.233,0.7815556788
544.nab_r,21388141788,19744697,30885086729,4364518876,205438135,31,37772,247.62,3.36,151.117,2,1.223,0.7815556788
544.nab_r,28545019289,29606500,41701041977,5549625886,213987827,39,40796,249.253,3.26,195.757,2.11,1.22,0.7815556788
544.nab_r,35713900013,39444938,52529825616,6730498233,222530738,45,43206,250.117,3.2,237.1,2.19,1.22,0.7815556788
544.nab_r,42872996337,49292444,63362995239,7916401095,231095142,51,45088,250.543,3.16,275.223,2.25,1.213,0.7815556788
544.nab_r,50034860477,59142577,74179584609,9098415682,239618740,57,47013,250.63,3.13,310.83,2.3,1.21,0.7815556788
544.nab_r,57196345417,69009666,85011417558,10280763240,248164152,62,49361,250.95,3.12,343.83,2.34,1.213,0.7815556788
544.nab_r,64342045915,79008655,95809632561,11462687501,256684375,70,52552,251.01,3.1,374.58,2.37,1.213,0.7815556788
544.nab_r,71500249024,88893170,106631444114,12645481022,265221558,74,54517,251.15,3.09,403.39,2.4,1.213,0.7815556788
544.nab_r,78685761419,98759969,117503673503,13835807165,273840545,79,56959,251.53,3.08,430.247,2.42,1.213,0.7815556788
544.nab_r,85862386538,108639157,128366182617,15032128107,282453546,84,59012,251.517,3.07,455.55,2.44,1.21,0.7815556788
544.nab_r,93066923412,112595956,137329024848,16850082235,407010499,90,62168,256.403,3.12,334.597,2.34,1.213,0.7815556788
544.nab_r,100240124155,119820813,148067737561,18252593630,480029358,98,65595,254.117,3.13,309.593,2.31,1.21,0.7815556788
544.nab_r,107419366048,130037141,159035779781,19435661789,488448910,102,68044,253.713,3.12,326.567,2.33,1.21,0.7815556788
544.nab_r,114606505379,140246716,169939055024,20624134663,496962399,106,69890,253.45,3.11,342.923,2.35,1.213,0.7815556788
544.nab_r,121767655835,150470961,180807418756,21815973555,505485532,109,73277,253.307,3.1,358.55,2.36,1.207,0.7815556788
544.nab_r,128950436489,160699834,191724403209,23007447432,514005061,112,76948,253.263,3.09,373.67,2.38,1.207,0.7815556788
544.nab_r,136126625323,170920310,202623962127,24195886019,522510091,114,78733,253.223,3.09,388.273,2.39,1.207,0.7815556788
544.nab_r,143302953093,181163850,213522790988,25388684433,531060068,119,80797,253.187,3.08,402.43,2.4,1.207,0.7815556788
544.nab_r,150488952761,191395381,224412519512,26583233430,539689483,122,84428,253.207,3.08,416.1,2.41,1.207,0.7815556788
544.nab_r,157681490987,201632053,235297465976,27781650628,548334484,127,86544,253.24,3.08,429.343,2.42,1.207,0.7815556788
544.nab_r,164856025863,211871427,246147628820,28973371513,556930951,130,88579,253.17,3.07,442.2,2.43,1.207,0.7815556788
544.nab_r,172053614287,216332003,255069734647,30773343662,673862840,135,91526,256.06,3.09,377.98,2.39,1.21,0.7815556788
544.nab_r,179217024477,223426195,265550110913,32235015593,754948095,141,94575,255.63,3.11,352.163,2.36,1.21,0.7815556788
544.nab_r,186387411311,233807009,276534228936,33410885425,763302517,146,96624,255.197,3.1,362.63,2.37,1.207,0.7815556788
544.nab_r,193571755438,244164322,287504286234,34590167302,771667272,149,98399,254.767,3.09,372.903,2.38,1.207,0.7815556788
544.nab_r,200735198937,254543066,298438027641,35773501319,780077504,152,101556,254.49,3.09,382.8,2.39,1.207,0.7815556788
544.nab_r,207909526782,264961041,309346182145,36961153637,788559048,157,103874,254.237,3.09,392.53,2.4,1.207,0.7815556788
544.nab_r,215093830903,275369165,320259217848,38154689452,797098620,160,107419,254.047,3.08,402.053,2.41,1.207,0.7815556788
544.nab_r,222268996497,285763572,331149416673,39344185932,805616464,162,110560,253.867,3.08,411.343,2.41,1.207,0.7815556788
544.nab_r,229452245332,296190436,342069707607,40535941301,814149341,166,112683,253.747,3.08,420.403,2.42,1.203,0.7815556788
544.nab_r,236635600294,306567694,352986846409,41729328219,822683242,168,115916,253.68,3.07,429.223,2.43,1.203,0.7815556788
544.nab_r,243808152340,316990362,363842664556,42918749367,831237515,171,118160,253.683,3.07,437.81,2.43,1.203,0.7815556788
544.nab_r,251009486248,321955699,372737406392,44695111494,939514796,177,120915,255.83,3.08,397.407,2.4,1.207,0.7815556788
544.nab_r,258177026477,328887829,382994746371,46214094879,1029771544,183,126010,256.19,3.1,372.057,2.38,1.21,0.7815556788
544.nab_r,265349762495,339373617,393986379619,47389469018,1038095771,190,128143,255.887,3.09,379.633,2.39,1.21,0.7815556788
544.nab_r,272536513820,349876700,404970136582,48571289271,1046432950,194,130165,255.513,3.09,387.113,2.4,1.21,0.7815556788
544.nab_r,279706067104,360370952,415941460452,49750872879,1054775802,200,132290,255.29,3.09,394.373,2.4,1.207,0.7815556788
544.nab_r,286882431901,370893509,426928488995,50929859457,1063111958,206,134302,255,3.08,401.603,2.41,1.207,0.7815556788
544.nab_r,294067242065,381399364,437860907565,52114203731,1071542024,209,136576,254.753,3.08,408.707,2.41,1.203,0.7815556788
544.nab_r,301244832097,391935759,448790025568,53301741329,1079981034,212,138559,254.56,3.08,415.64,2.42,1.203,0.7815556788
544.nab_r,308429097667,402463506,459710626910,54493960134,1088508029,214,140336,254.407,3.08,422.41,2.42,1.203,0.7815556788
544.nab_r,315614475741,412952456,470642763508,55687473177,1097046952,216,142309,254.253,3.07,429.087,2.43,1.203,0.7815556788
544.nab_r,322782915378,423448717,481521130327,56874928294,1105566001,218,144171,254.143,3.07,435.64,2.43,1.203,0.7815556788
